SOLVER,BENCHMARK,DESC,STATUS
Vampire_c,nat/add_s_zero_mix_21/13,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6},v_{7}.(s(s(s(v_{7}) + s((s(v_{2}) + v_{6}) + s(s(s(v_{5}) + zero))))) + s((v_{1} + (s(v_{0}) + v_{3})) + s(s(v_{4}))) = s(s(s(s(s(s(s(s(v_{6}) + ((v_{5} + v_{2}) + zero))) + s(s(v_{4}))) + s(v_{3})) + (v_{7} + s(v_{0})))) + v_{1}))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/14,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6},v_{7}.((s(s(s(s(v_{6} + s(s(v_{0})))) + (s(v_{4}) + s(s(v_{5}) + v_{2})))) + s(s(s(v_{7})) + v_{1})) + s(v_{3}) = s(((s(s(s(v_{0}))) + (s(s(s(s(s(s(s(v_{3}))))))) + v_{6})) + v_{7}) + ((s(s(v_{4} + v_{1})) + v_{5}) + v_{2})))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/15,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6}.(s(v_{6} + s(v_{5})) + (((v_{3} + s(v_{4})) + s(zero)) + (s(s(v_{0} + s(s(v_{4})))) + s(s(v_{2} + s(s(v_{1})))))) = s((s(v_{6} + s(s(v_{2}) + v_{4})) + (v_{4} + v_{0})) + s(v_{3} + s(s(s(s(s(v_{1})))) + s(zero + s(v_{5}))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/16,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6},v_{7}.(s(((s(v_{7}) + s(v_{5})) + (v_{4} + (s(v_{3}) + ((s(v_{1}) + v_{2}) + s(v_{1}))))) + s(s(s(v_{0} + s(s(s(v_{6}))))))) = s(s(v_{0} + (((((s(v_{3}) + s(s(v_{1} + s(s(s(s(s(v_{7}) + s(v_{5})))))))) + v_{1}) + s(v_{6})) + v_{2}) + v_{4}))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/17,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4}.((s(s(s(v_{1}))) + (s(v_{0} + s(v_{2})) + v_{4})) + s(s(s(s(v_{2}) + s(zero))) + s(s(s(v_{3})) + v_{0})) = s(s(s(s(((s(s((v_{0} + s(s(v_{4}))) + s(zero))) + s(s(v_{1} + v_{2}))) + (s(v_{2}) + s(v_{3}))) + v_{0})))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/18,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6}.((v_{4} + s(s(s(v_{4})))) + s(s((((s(v_{3}) + s(v_{2})) + s(v_{0})) + s(v_{3})) + (s(s(v_{5})) + (v_{6} + s(v_{1}))))) = s(s(s((v_{3} + v_{4}) + (s(s(v_{1})) + ((s(v_{3}) + s(v_{0} + (s(v_{2}) + s(s(v_{4}))))) + s(v_{5} + s(v_{6}))))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/19,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5}.(s(s(v_{5}) + s((s(v_{2}) + v_{1}) + (s(v_{3}) + zero))) + ((v_{5} + s(v_{4})) + (zero + s(s(s(v_{0}) + s(s(zero)))))) = s(((zero + s(zero)) + s(s(s((((v_{1} + s(s(s(s(v_{0}) + s(s(v_{5})))) + v_{5})) + zero) + v_{2}) + v_{3})))) + v_{4}))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/2,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5}.(s(s((v_{4} + (v_{3} + s(v_{2}))) + (s(s(v_{0})) + v_{5})) + s(v_{1} + s(s(s(s(s(s(v_{0}))) + s(v_{3})))))) = s(s(s(s(s((s((v_{4} + v_{0}) + v_{3}) + s(s(v_{1}))) + v_{5})) + (s(s(v_{0})) + (s(v_{3}) + s(s(v_{2}))))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/20,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6},v_{7},v_{8}.(s(s(s(s(v_{0})) + s(s(s((s(v_{4}) + v_{2}) + v_{5})) + v_{3}))) + (s((v_{8} + s(v_{1})) + s(v_{6})) + s(v_{7})) = s(s(v_{1} + ((s(v_{0}) + (v_{4} + v_{6})) + s(s(s(s(s(v_{8}) + s((v_{5} + s(v_{7} + s(s(v_{2})))) + v_{3})))))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/21,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4}.(s(s(s(s(s(s(s(s(s(v_{3}))) + ((s(v_{0}) + s(s(s(s(v_{4}) + v_{1})))) + s(s(v_{2}))))))))) = s(((s(v_{2}) + s(s(s(s(s(s(s(s(s(s(s(v_{3} + s(v_{1}))))))))))))) + v_{4}) + s(s(v_{0}))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/22,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4}.(s(s(s((s(v_{1} + s(v_{2})) + v_{0}) + (s(s(v_{0})) + (s(s(v_{4}) + s(s(v_{0}))) + (s(v_{3}) + s(zero))))))) = (s(s(v_{0})) + (s((s(s(zero)) + v_{4}) + s(s(s(s(v_{1}))))) + ((s(v_{3}) + s(s(v_{0}))) + v_{0}))) + s(v_{2}))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/23,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6},v_{7}.((s((s(v_{7}) + s(s(s(v_{3})))) + s(v_{0})) + ((v_{2} + s(v_{1})) + s(v_{6}))) + ((s(v_{4}) + zero) + s(v_{1} + s(v_{5}))) = s(s(s(v_{0}) + s((v_{6} + s(v_{5})) + v_{1})) + (zero + ((s(v_{1}) + ((s(s(v_{4})) + v_{2}) + s(s(s(v_{3}))))) + v_{7}))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/24,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4}.((s(zero) + s(v_{3})) + (s(s(s(s((s(v_{4}) + (s(v_{3}) + s(v_{2}))) + s(v_{0}))))) + (s(v_{1}) + s(s(v_{0})))) = s(s((s(s(zero)) + s(s(s(v_{4})) + s(s(v_{0}) + (((s(s(v_{0})) + s(s(v_{2}))) + v_{3}) + v_{1})))) + v_{3})))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/25,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6}.(s(s(s(s(v_{6})) + s(v_{5})) + s(s(v_{0}))) + (s(v_{2}) + ((s(v_{2}) + s(s(v_{4}))) + s(v_{1} + s(v_{3})))) = s((((s(v_{6}) + s(v_{0} + s(s(s(s(v_{4}) + s(s(s(v_{5} + s(v_{3}))))))))) + v_{2}) + s(v_{1})) + s(v_{2})))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/26,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6}.((s(s(s(s(s(v_{5}))) + s(s(v_{4} + s(s(v_{6})))))) + s(v_{2})) + (s(s(v_{6} + s(v_{0})) + v_{3}) + v_{1}) = ((s(v_{5}) + (s(s(v_{0} + v_{1})) + s(s(s(v_{3}))))) + (s(s(s(s(s(v_{2}))) + v_{6})) + v_{4})) + s(s(v_{6})))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/27,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5}.(s((s(v_{1}) + s(v_{1})) + (s(s(s(s(v_{0})))) + s(s(v_{2}) + (s(v_{4}) + s(s(v_{3}) + s(s(v_{5}))))))) = s(s(v_{0} + (s(s(s(s(v_{2}))) + s(s(s(v_{3})) + (s(s(s(v_{4}) + s(s(v_{5})))) + v_{1}))) + v_{1}))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/28,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6}.(s(s(s(s(s(s(v_{3}) + v_{1})) + (s(v_{2} + s(s(s(v_{6})))) + s(s(v_{0}) + (s(v_{4}) + s(v_{5}))))))) = s((s(v_{3}) + s(s(v_{2}))) + s(s(s(s(v_{6}) + s(v_{4} + s(s(s(v_{5}) + s(v_{0}))))) + s(v_{1})))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/29,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5}.((v_{2} + s(s(s(s(s(s(zero)) + (s(v_{5}) + s(v_{1}))))))) + s(s(v_{3} + s(s(v_{0}))) + s(s(v_{4}))) = s(s(s(s(s(s(s(v_{4})) + s(s(s(zero) + (s(v_{1}) + (s(v_{5} + s(s(v_{0}))) + v_{3}))))))))) + v_{2})$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/3,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6}.(((v_{6} + s(s(v_{0}))) + s(s(s(s(v_{2}) + v_{4})) + v_{5})) + ((s(s(v_{3})) + s(v_{3})) + s(s(s(v_{1}) + v_{1}))) = s(s(s(v_{5}))) + s(s(s(s(v_{0} + (s(s(v_{4}) + s(v_{6} + s(v_{1} + s(v_{2})))) + (v_{3} + v_{1}))))) + v_{3}))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/30,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6},v_{7}.(s(s(((s(v_{6}) + s(v_{7})) + s(v_{4} + s(v_{1} + s(v_{2})))) + (s(s(v_{3})) + s(s(v_{6} + (s(v_{0}) + v_{5})))))) = s(s((v_{0} + ((s(s(v_{1})) + ((s(v_{2}) + (s(v_{3} + s(s(v_{6}))) + s(s(s(v_{4}))))) + s(v_{6}))) + v_{5})) + v_{7})))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/31,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5}.(s(s(s((v_{5} + s(v_{2})) + s(s(s(s(v_{4} + s(v_{3})) + (s(s(v_{1} + s(s(v_{1})))) + s(v_{0})))))))) = (s(s(s(v_{1}))) + s(s(s(s(s(s(s(v_{0})))) + s(s(s(v_{1}))))))) + (((s(v_{4}) + v_{2}) + v_{5}) + v_{3}))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/32,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6}.(s(((v_{5} + s(v_{1})) + s(v_{0})) + ((s(v_{1}) + v_{6}) + (s(s(s(v_{3})) + v_{2}) + s((v_{6} + s(s(v_{4}))) + s(v_{1}))))) = (v_{1} + s((v_{5} + s(s(s(v_{2}) + s(s((v_{6} + (s(s(v_{1})) + (v_{6} + v_{1}))) + v_{3}))))) + s(s(v_{4})))) + s(v_{0}))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/33,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5}.(s(s(s(s(s(s(s(s(v_{4})) + (v_{0} + (s(v_{1}) + s(v_{5})))))))) + (v_{1} + ((s(v_{2}) + s(s(v_{3}))) + v_{0}))) = s(s(s(s(v_{1})))) + s(s(s(v_{0} + (v_{2} + s(v_{1})))) + s(s(s(s(v_{3}) + (v_{4} + s(v_{5} + v_{0})))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/34,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6}.((s(v_{3} + (s(v_{6}) + v_{2})) + s(v_{4})) + ((s(s(s(v_{5}))) + s(s(s(v_{0})))) + s(s(v_{2}) + s(s(v_{1})))) = s(s(s(s((v_{3} + v_{5}) + s(s(s(s(v_{1}))))))) + s(s(s(v_{2} + ((v_{4} + (v_{6} + s(v_{0}))) + s(v_{2})))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/35,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6}.(s(s(((s(s(v_{0})) + s(v_{6})) + s(v_{6})) + ((v_{6} + s(s(s(v_{4})) + v_{3})) + (s(v_{5}) + (s(v_{2}) + s(v_{1})))))) = s(s((v_{6} + v_{4}) + s(s(s(s(v_{0} + (v_{2} + s(s(s(v_{1})))))) + (v_{6} + ((s(v_{6}) + v_{3}) + s(s(v_{5})))))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/36,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6}.(s((v_{6} + s(v_{5})) + (s(s(((s(v_{3}) + (s(v_{2}) + v_{2})) + (s(v_{5}) + s(v_{6}))) + v_{1})) + ((s(v_{0}) + v_{4}) + s(v_{2})))) = (v_{0} + ((s(s(s(s(s(s(v_{6} + s(s(s(v_{5})))))) + v_{1}))) + (v_{6} + (v_{2} + v_{2}))) + ((v_{2} + v_{3}) + v_{5}))) + s(v_{4}))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/37,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4}.(s(((s(zero) + s(s(s(v_{4})))) + (s(s(zero)) + v_{1})) + (s(s(v_{0} + s(v_{2}))) + (s(v_{3}) + s(s(v_{0}))))) = (v_{2} + (s(s(s(s(v_{0} + s(s(v_{0}) + s(s(s(zero)))))))) + (zero + s(s(s(v_{3} + v_{1})))))) + s(v_{4}))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/38,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4}.(s(s(s(s(s((v_{3} + s(v_{3})) + s(s(s(v_{1} + s(v_{2}))))) + s(v_{0})))) + s(v_{1} + s(s(v_{4})))) = s(s(s(v_{3} + s(s(s(s(s(s(v_{0} + v_{4}))) + s(s(v_{3})))) + s(s(v_{1} + (v_{1} + s(v_{2})))))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/39,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5}.(s(s(s(s(s(s((s(s(v_{3})) + (v_{5} + s(v_{1}))) + v_{4}))) + (s(v_{0}) + s(s(v_{2}) + s(s(zero))))))) = s(s(s(v_{4}) + (s(v_{0} + zero) + (s(v_{5}) + s(s(s(s(s(v_{3})) + s(s(s(s(v_{2})))))) + v_{1}))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/4,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5}.(s(s(s(s(v_{2})) + ((v_{0} + s(v_{4})) + s(v_{3} + s(v_{1}))))) + (s(s(v_{5})) + s(s(s(s(s(v_{4})))))) = (s(s(s((s(v_{5}) + (s(v_{4}) + v_{2})) + s(s(v_{0}))))) + s(s(s(s(v_{1}))))) + (s(s(v_{4})) + s(v_{3})))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/40,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6}.(s(s(s(v_{2}) + s(s(v_{6}) + (s(s(v_{5}) + zero) + (s(v_{5}) + v_{4}))))) + s(s(v_{3} + (s(v_{0}) + s(v_{1})))) = v_{4} + s((s(v_{3}) + ((s(v_{5}) + v_{5}) + s(s(s(v_{1}))))) + s(s(s(s(s(zero)) + ((v_{6} + s(v_{0})) + v_{2}))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/41,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5}.(s(s((s((s(v_{0}) + (s(v_{1}) + v_{3})) + s((v_{1} + s(s(v_{4}))) + s(v_{2}))) + s(v_{5})) + (zero + s(s(v_{3}))))) = s(s(s(s(s(s(s(s((v_{1} + zero) + v_{4})) + s(v_{2})) + s(v_{3})) + s(v_{0})) + v_{3}) + s(v_{1})) + v_{5}))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/42,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5}.((v_{4} + s(s(v_{0}))) + (s(s(s(s(v_{1}) + s(s(v_{2}) + v_{3}))) + s(s(s(v_{4}) + v_{3}))) + s(s(v_{5}))) = (s(s(v_{3})) + s(v_{4})) + (s(v_{4}) + s(s(s(s(v_{5} + v_{0})) + v_{1}) + s(v_{3} + s(s(s(s(v_{2}))))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/43,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6}.(s(s(s(s(s((s(s(s(v_{0})) + v_{4}) + (v_{2} + s(v_{1}))) + (s(v_{3}) + s(v_{5})))) + s(v_{3} + s(v_{6}))))) = s(s((v_{6} + (v_{2} + (s((s(v_{5}) + v_{3}) + s(s(s(s(s(v_{4})))))) + v_{1}))) + s(s(s(v_{3} + s(v_{0})))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/44,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6}.(s((((s(s(v_{6})) + (v_{1} + s(s(v_{2})))) + (s(v_{1}) + s(v_{0}))) + s(v_{3})) + s(s(s(s(v_{4}) + v_{1})) + v_{5})) = s(s(s(s(s(s(v_{0}))) + s(s(s(v_{1} + ((s(v_{1}) + (v_{6} + s(v_{1}))) + v_{2})))))) + (s(v_{4} + v_{3}) + v_{5})))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/45,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6},v_{7}.(s((s(s(s(v_{1}))) + (v_{4} + s(v_{2}))) + (((s(v_{0}) + v_{6}) + (s(zero + s(v_{3})) + v_{5})) + (s(v_{2}) + (s(v_{7}) + v_{0})))) = ((s(s(v_{0} + (v_{3} + v_{1}))) + s(s(v_{2}))) + (((s(v_{4}) + v_{7}) + (v_{5} + s(s(v_{6} + s(v_{2}))))) + s(s(zero)))) + v_{0})$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/46,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4}.(s(s(s(s(v_{1})) + ((((s(zero) + s(s(v_{4}))) + s(v_{2})) + s(v_{4})) + (v_{0} + s(s(v_{3})))))) + (zero + s(v_{0})) = s(((s(v_{4}) + s(zero)) + v_{0}) + (s(s(s((s(s(v_{2})) + s(s(v_{3}))) + (v_{0} + v_{4}))) + zero) + s(s(v_{1})))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/47,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6}.(s(s(s(s(s(s(v_{2}) + v_{3})) + s(v_{5})) + s(s(s(s(v_{6})) + ((s(v_{4}) + s(s(v_{0}))) + v_{1}))))) = s(s((v_{6} + v_{1}) + s(s(s(s(v_{5}) + s(s(v_{4} + s(s(s(s(v_{3}))) + s(s(v_{0} + v_{2})))))))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/48,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6},v_{7},v_{8},v_{9}.(s((((s(v_{3} + s(s(v_{4}))) + (((v_{0} + s(v_{2})) + (s(v_{9}) + v_{8})) + s(v_{6}))) + (v_{5} + s(v_{8}))) + s(v_{7})) + s(v_{1})) = s(v_{9}) + s((v_{1} + v_{4}) + (v_{8} + s(s(s((v_{3} + v_{8}) + (v_{7} + (s(s(v_{5})) + s((v_{0} + s(s(v_{6}))) + v_{2})))))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/49,|$\forall v_{0},v_{1},v_{2},v_{3}.(s(s(s(s(v_{0} + s(s(v_{2})))) + s(s(s(v_{1} + s(s(s(zero)) + ((v_{2} + s(v_{3})) + s(v_{0})))))))) = v_{1} + s(v_{0} + s(s(s(((s(s(s(s(s(v_{2}))))) + v_{0}) + s(v_{2})) + s(zero))) + s(s(s(v_{3}))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/5,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6}.(((v_{6} + s(v_{4})) + s(v_{0})) + (s(s(v_{3})) + (s(s((v_{1} + s(v_{2})) + s(s(s(s(v_{4})))))) + s(s(v_{5})))) = s(s(s(s(v_{5})) + s(s(s(s(s(v_{4})) + v_{0})))) + ((v_{6} + (v_{3} + s(v_{1}))) + s(v_{2} + s(s(v_{4}))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/6,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5}.(s(s((s(v_{1}) + (s(v_{3}) + (s(s(v_{4})) + v_{5}))) + s(s(s(s(s(v_{2})) + (s(v_{0}) + s(v_{1}))) + v_{5})))) = s(s((v_{5} + (v_{1} + s(s(s(s(v_{2})))))) + (s(v_{4}) + s(s(s((v_{1} + s(s(v_{3}) + s(v_{5}))) + v_{0})))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/7,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6}.(s(s(s(s(s(v_{6})) + s((s(s(v_{4})) + s(v_{1})) + (v_{3} + s(s(s(((v_{5} + s(v_{2})) + v_{4}) + v_{0})))))))) = s(s(s((v_{6} + (s(s(s(s(s(v_{1}))))) + s(s(s(v_{4}))))) + ((v_{0} + s(v_{2})) + (s(v_{3}) + (v_{5} + v_{4})))))))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/8,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5}.(s((s(s(s(v_{5})) + (s(s(v_{0})) + s(v_{1}))) + (s(s(s(v_{4} + s(v_{3})))) + s(s(v_{1})))) + s(v_{2})) = (s(s(s(s(s(s(v_{0}) + v_{2}))))) + s(s(v_{3}))) + s((s(s(s(v_{5} + s(s(v_{4}))))) + v_{1}) + v_{1}))$|,FAILED
Vampire_c,nat/add_s_zero_mix_21/9,|$\forall v_{0},v_{1},v_{2},v_{3},v_{4},v_{5},v_{6},v_{7},v_{8}.(s(s(s(((s(v_{8}) + v_{0}) + s(s((s(v_{1}) + s(s(v_{4}))) + v_{3}))) + s(s(v_{2}) + (v_{7} + (v_{6} + s(v_{5}))))))) = v_{8} + (((s(v_{1}) + (v_{7} + s(s(s(s(v_{6}) + s(v_{0})))))) + (v_{4} + s(v_{3}))) + s(v_{5} + s(s(s(s(v_{2})))))))$|,FAILED
Vampire_c,nat/leq_1var_1_3occ/0,$\forall v_{0}.(v_{0} \le v_{0} + (v_{0} + v_{0}))$,FAILED
Vampire_c,nat/leq_1var_1_3occ/1,$\forall v_{0}.(v_{0} \le (v_{0} + v_{0}) + v_{0})$,FAILED
Vampire_c,nat/add_mix_4var_6occ/0,|$\forall v_{0},v_{1},v_{2},v_{3}.(v_{0} + ((v_{0} + (v_{1} + (v_{2} + v_{3}))) + v_{2}) = (v_{0} + ((v_{2} + (v_{3} + v_{1})) + v_{0})) + v_{2})$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/1,|$\forall v_{0},v_{1},v_{2},v_{3}.(v_{3} + ((v_{2} + (v_{1} + v_{3})) + (v_{0} + v_{3})) = (((v_{1} + v_{3}) + (v_{3} + v_{3})) + v_{0}) + v_{2})$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/10,|$\forall v_{0},v_{1},v_{2},v_{3}.(v_{2} + ((v_{3} + v_{0}) + ((v_{0} + v_{0}) + v_{1})) = v_{2} + ((v_{0} + v_{0}) + (v_{0} + (v_{1} + v_{3}))))$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/11,|$\forall v_{0},v_{1},v_{2},v_{3}.((v_{2} + v_{1}) + (v_{3} + (v_{3} + (v_{0} + v_{2}))) = v_{1} + (((v_{2} + (v_{3} + v_{2})) + v_{3}) + v_{0}))$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/12,|$\forall v_{0},v_{1},v_{2},v_{3}.((v_{1} + (v_{0} + (v_{2} + v_{2}))) + (v_{1} + v_{3}) = (v_{2} + (v_{3} + v_{1})) + (v_{1} + (v_{0} + v_{2})))$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/13,|$\forall v_{0},v_{1},v_{2},v_{3}.(v_{1} + ((v_{1} + (v_{0} + v_{1})) + (v_{2} + v_{3})) = v_{0} + ((v_{3} + (v_{1} + (v_{1} + v_{1}))) + v_{2}))$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/14,|$\forall v_{0},v_{1},v_{2},v_{3}.(((v_{2} + v_{0}) + v_{0}) + (v_{3} + (v_{1} + v_{3})) = (v_{0} + v_{0}) + (v_{1} + ((v_{3} + v_{2}) + v_{3})))$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/15,|$\forall v_{0},v_{1},v_{2},v_{3}.(((v_{0} + (v_{3} + v_{3})) + v_{2}) + (v_{0} + v_{1}) = v_{3} + (v_{0} + (v_{2} + (v_{0} + (v_{3} + v_{1})))))$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/16,|$\forall v_{0},v_{1},v_{2},v_{3}.(((v_{1} + (v_{3} + v_{1})) + v_{1}) + (v_{0} + v_{2}) = v_{3} + (v_{1} + ((v_{1} + v_{0}) + (v_{1} + v_{2}))))$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/17,|$\forall v_{0},v_{1},v_{2},v_{3}.((((v_{1} + v_{2}) + v_{3}) + (v_{2} + v_{3})) + v_{0} = v_{3} + ((v_{3} + (v_{2} + (v_{2} + v_{0}))) + v_{1}))$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/18,|$\forall v_{0},v_{1},v_{2},v_{3}.(((v_{0} + v_{1}) + v_{0}) + (v_{3} + (v_{3} + v_{2})) = (v_{3} + (((v_{2} + v_{0}) + v_{3}) + v_{1})) + v_{0})$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/19,|$\forall v_{0},v_{1},v_{2},v_{3}.((v_{0} + (v_{0} + v_{1})) + ((v_{3} + v_{2}) + v_{2}) = (((v_{2} + v_{0}) + (v_{1} + v_{2})) + v_{3}) + v_{0})$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/2,|$\forall v_{0},v_{1},v_{2},v_{3}.((v_{2} + v_{2}) + ((v_{0} + v_{1}) + (v_{3} + v_{0})) = (v_{2} + (v_{3} + v_{0})) + (v_{2} + (v_{0} + v_{1})))$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/20,|$\forall v_{0},v_{1},v_{2},v_{3}.(((v_{2} + v_{2}) + (v_{0} + v_{1})) + (v_{3} + v_{2}) = v_{2} + ((v_{2} + (v_{0} + (v_{1} + v_{2}))) + v_{3}))$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/21,|$\forall v_{0},v_{1},v_{2},v_{3}.((v_{2} + v_{2}) + (v_{2} + (v_{0} + (v_{3} + v_{1}))) = v_{2} + (((v_{2} + v_{2}) + (v_{0} + v_{1})) + v_{3}))$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/22,|$\forall v_{0},v_{1},v_{2},v_{3}.(((v_{0} + v_{2}) + (v_{2} + v_{0})) + (v_{3} + v_{1}) = v_{0} + (v_{1} + (v_{3} + ((v_{2} + v_{0}) + v_{2}))))$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/23,|$\forall v_{0},v_{1},v_{2},v_{3}.(((v_{3} + v_{0}) + (v_{3} + (v_{2} + v_{1}))) + v_{0} = (v_{0} + (v_{3} + v_{0})) + ((v_{1} + v_{2}) + v_{3}))$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/24,|$\forall v_{0},v_{1},v_{2},v_{3}.(v_{0} + (((v_{2} + v_{1}) + v_{3}) + (v_{0} + v_{0})) = (v_{2} + (v_{0} + (v_{3} + v_{1}))) + (v_{0} + v_{0}))$|,FAILED
Vampire_c,nat/add_mix_4var_6occ/25,|$\forall v_{0},v_{1},v_{2},v_{3}.((v_{2} + v_{3}) + ((v_{0} + v_{0}) + (v_{1} + v_{2})) = v_{0} + (v_{0} + (((v_{2} + v_{3}) + v_{2}) + v_{1})))$|,FAILED
